Sec,N,mm/mm,mm,segments
485.92725,58955.367,0.0068396251,1.7169856,194
485.92822,58985.215,0.0068293861,1.7127144,194
485.9292,59026.996,0.0068293861,1.7169856,194
485.93018,59059.824,0.0068396251,1.7127144,194
485.93115,59098.621,0.006870342,1.7127144,194
485.93213,59125.484,0.0068908199,1.7212566,194
485.93311,59173.234,0.0068805809,1.7169856,194
485.93408,59206.063,0.0068908199,1.7169856,194
485.93506,59241.879,0.0068908199,1.7212566,194
485.93604,59268.738,0.0069215368,1.7212566,194
485.93701,59310.52,0.0069112978,1.7255278,194
485.93799,59337.379,0.0069317757,1.7169856,194
485.93896,59385.133,0.0069317757,1.7212566,194
485.93994,59406.023,0.0069522536,1.7212566,194
485.94092,59453.773,0.0069420147,1.7212566,194
485.94189,59480.637,0.0069522536,1.7255278,194
485.94287,59522.418,0.0069727316,1.7297989,194
485.94385,59549.277,0.0069932095,1.7255278,194
485.94482,59591.063,0.0069932095,1.7255278,194
485.9458,59626.875,0.0069932095,1.7255278,194
485.94678,59659.707,0.0070239264,1.7297989,194
485.94775,59683.578,0.0070239264,1.7297989,194
485.94873,59725.359,0.0070239264,1.7297989,194
485.94971,59761.176,0.0070444043,1.7255278,194
485.95068,59796.988,0.0070444043,1.7340699,194
485.95166,59829.82,0.0070648822,1.7340699,194
485.95264,59859.664,0.0070853601,1.7340699,194
485.95361,59898.465,0.0070853601,1.7383411,194
485.95459,59925.324,0.0070751212,1.7340699,194
485.95557,59967.105,0.0070853601,1.7340699,194
485.95654,59999.934,0.0070955991,1.7340699,194
485.95752,60032.766,0.007126316,1.7340699,194
485.9585,60056.641,0.0071365549,1.7340699,194
485.95947,60095.438,0.007126316,1.7383411,194
485.96045,60125.281,0.0071365549,1.7383411,194
485.96143,60167.066,0.0071570328,1.7426122,194
485.9624,60184.973,0.0071467939,1.7383411,194
485.96338,60223.77,0.0071672718,1.7383411,194
485.96436,60256.598,0.0071775108,1.7468833,194
485.96533,60292.41,0.0071775108,1.7383411,194
485.96631,60316.289,0.0072082276,1.7468833,194
485.96729,60355.086,0.0072082276,1.7383411,194
485.96826,60378.965,0.0071979887,1.7426122,194
485.96924,60417.762,0.0072287056,1.7426122,194
485.97021,60438.652,0.0072287056,1.7468833,194
485.97119,60480.434,0.0072491835,1.7468833,194
485.97217,60513.266,0.0072389445,1.7468833,194
485.97314,60549.078,0.0072594224,1.7468833,194
485.97412,60569.969,0.0072799004,1.7468833,194
485.9751,60602.797,0.0072901393,1.7468833,194
485.97607,60629.656,0.0072799004,1.7511544,194
485.97705,60665.473,0.0072901393,1.7511544,194
485.97803,60692.332,0.0073106172,1.7511544,194
485.979,60722.18,0.0073003783,1.7468833,194
485.97998,60752.023,0.0073310952,1.7511544,194
485.98096,60784.852,0.0073413341,1.7511544,194
485.98193,60817.68,0.0073310952,1.7554256,194
485.98291,60838.574,0.0073515731,1.7554256,194
485.98389,60877.371,0.007372051,1.7511544,194
485.98486,60901.246,0.007372051,1.7554256,194
485.98584,60934.074,0.0073618121,1.7554256,194
485.98682,60960.938,0.00738229,1.7511544,194
485.98779,60987.797,0.00738229,1.7511544,194
485.98877,61014.656,0.0074027679,1.7554256,194
485.98975,61050.473,0.0074130069,1.7554256,194
485.99072,61071.363,0.0074130069,1.7596966,194
485.9917,61104.191,0.0074232458,1.7554256,194
485.99268,61131.051,0.0074437237,1.7554256,194
485.99365,61166.867,0.0074539627,1.7596966,194
485.99463,61190.742,0.0074437237,1.7596966,194
485.99561,61220.586,0.0074642017,1.7554256,194
485.99658,61241.477,0.0074949185,1.7596966,194
485.99756,61277.289,0.0074949185,1.7639678,194
485.99854,61295.195,0.0074744406,1.7596966,194
485.99951,61328.027,0.0075051575,1.7596966,194
486.00049,61348.918,0.0074949185,1.7596966,194
486.00146,61378.766,0.0075153965,1.7639678,194
486.00244,61405.625,0.0075256354,1.7596966,194
486.00342,61438.453,0.0075358744,1.7639678,194
486.00439,61465.313,0.0075358744,1.7682389,194
486.00537,61495.16,0.0075563523,1.7639678,194
486.00635,61516.047,0.0075461133,1.7682389,194
486.00732,61548.879,0.0075870692,1.7682389,194
486.0083,61569.77,0.0075768302,1.7682389,194
486.00928,61602.602,0.0075870692,1.7682389,194
486.01025,61626.477,0.0075870692,1.7639678,194
486.01123,61650.352,0.0075973081,1.7639678,194
486.01221,61680.195,0.0076075471,1.7639678,194
486.01318,61701.09,0.0076075471,1.7682389,194
486.01416,61730.93,0.007638264,1.7682389,194
486.01514,61757.793,0.007638264,1.7725099,194
486.01611,61778.684,0.007638264,1.7725099,194
486.01709,61808.527,0.0076485029,1.7725099,194
486.01807,61835.387,0.0076587419,1.7725099,194
486.01904,61856.281,0.0076792198,1.7725099,194
486.02002,61886.125,0.0076587419,1.7725099,194
486.021,61907.016,0.0076792198,1.7725099,194
486.02197,61936.859,0.0076792198,1.7725099,194
486.02295,61957.754,0.0076996977,1.7725099,194
486.02393,61987.598,0.0077099367,1.7767811,194
486.0249,62002.52,0.0077099367,1.7767811,194
486.02588,62038.332,0.0077304146,1.7725099,194
486.02686,62050.27,0.0077304146,1.7810522,194
486.02783,62080.117,0.0077508925,1.7810522,194
486.02881,62109.957,0.0077611315,1.7767811,194
486.02979,62136.82,0.0077611315,1.7725099,194
486.03076,62148.758,0.0077713705,1.7810522,194
486.03174,62181.586,0.0077816094,1.7810522,194
486.03271,62196.512,0.0077816094,1.7810522,194
486.03369,62226.355,0.0077918484,1.7810522,194
486.03467,62241.277,0.0078020873,1.7810522,194
486.03564,62271.121,0.0078123263,1.7853233,194
486.03662,62295,0.0078020873,1.7853233,194
486.0376,62318.875,0.0078225657,1.7853233,194
486.03857,62333.797,0.0078430437,1.7853233,194
486.03955,62363.641,0.0078328047,1.7895944,194
486.04053,62384.531,0.0078430437,1.7853233,194
486.0415,62411.391,0.0078532826,1.7895944,194
486.04248,62432.285,0.0078737605,1.7895944,194
486.04346,62450.191,0.0078737605,1.7853233,194
486.04443,62474.066,0.0078737605,1.7853233,194
486.04541,62503.91,0.0079044774,1.7853233,194
486.04639,62527.785,0.0078839995,1.7853233,194
486.04736,62542.711,0.0079044774,1.7895944,194
486.04834,62572.555,0.0079249553,1.7895944,194
486.04932,62584.492,0.0079249553,1.7895944,194
486.05029,62617.32,0.0079147164,1.7895944,194
486.05127,62635.227,0.0079454333,1.7853233,194
486.05225,62656.121,0.0079556722,1.7938656,194
486.05322,62674.027,0.0079454333,1.7895944,194
486.0542,62703.871,0.0079863891,1.7938656,194
486.05518,62718.793,0.0079761501,1.7895944,194
486.05615,62745.656,0.0079659112,1.7938656,194
486.05713,62760.578,0.0079863891,1.7938656,194
486.05811,62784.449,0.0079761501,1.7938656,194
486.05908,62796.391,0.0079966281,1.7895944,194
486.06006,62832.203,0.008006867,1.7938656,194
486.06104,62841.156,0.008017106,1.7981366,194
486.06201,62871.004,0.0080273449,1.7938656,194
486.06299,62888.91,0.0080375839,1.7981366,194
486.06396,62912.785,0.0080478229,1.7981366,194
486.06494,62930.691,0.0080580618,1.7938656,194
486.06592,62954.566,0.0080580618,1.7981366,194
486.06689,62969.488,0.0080683008,1.7981366,194
486.06787,62987.395,0.0080785397,1.7938656,194
486.06885,63002.32,0.0080887787,1.7981366,194
486.06982,63029.18,0.0080887787,1.7981366,194
486.0708,63047.086,0.0080990177,1.8024077,194
486.07178,63067.977,0.0080990177,1.7981366,194
486.07275,63085.883,0.0081194956,1.7981366,194
486.07373,63106.777,0.0081194956,1.7981366,194
486.07471,63124.684,0.0081194956,1.7981366,194
486.07568,63145.574,0.0081297345,1.8024077,194
486.07666,63166.465,0.0081399735,1.8066789,194
486.07764,63184.371,0.0081399735,1.8024077,194
486.07861,63202.277,0.0081604514,1.8024077,194
486.07959,63214.219,0.0081706904,1.8066789,194
486.08057,63241.078,0.0081604514,1.8024077,194
486.08154,63256,0.0081706904,1.8024077,194
486.08252,63279.875,0.0081706904,1.8024077,194
486.0835,63288.828,0.0081911683,1.8024077,194
486.08447,63318.672,0.0081911683,1.8066789,194
486.08545,63327.625,0.0081911683,1.8066789,194
486.08643,63351.5,0.0082014073,1.8066789,194
486.0874,63366.426,0.0082218852,1.8066789,194
486.08838,63390.301,0.0082116462,1.8066789,194
486.08936,63402.242,0.0082423631,1.8066789,194
486.09033,63426.113,0.0082423631,1.8066789,194
486.09131,63438.055,0.0082526021,1.8152211,194
486.09229,63464.914,0.00827308,1.8109499,194
486.09326,63479.836,0.0082526021,1.8066789,194
486.09424,63500.73,0.008262841,1.8109499,194
486.09521,63509.684,0.00827308,1.8152211,194
486.09619,63533.555,0.008283318,1.8152211,194
486.09717,63548.477,0.008293557,1.8109499,194
486.09814,63569.371,0.008293557,1.8109499,194
486.09912,63581.305,0.0083037959,1.8109499,194
486.1001,63602.199,0.0083140349,1.8066789,194
486.10107,63617.121,0.0083140349,1.8152211,194
486.10205,63641,0.0083447518,1.8152211,194
486.10303,63646.965,0.0083447518,1.8109499,194
486.104,63667.859,0.0083549907,1.8109499,194
486.10498,63688.746,0.0083447518,1.8152211,194
486.10596,63703.672,0.0083652297,1.8152211,194
486.10693,63715.609,0.0083549907,1.8152211,194
486.10791,63736.5,0.0083652297,1.8152211,194
486.10889,63754.406,0.0083754687,1.8152211,194
486.10986,63766.348,0.0083959466,1.8194922,194
486.11084,63784.254,0.0083959466,1.8194922,194
486.11182,63799.176,0.0083857076,1.8194922,194
486.11279,63823.051,0.0083857076,1.8152211,194
486.11377,63832.004,0.0084369024,1.8152211,194
486.11475,63852.895,0.0084164245,1.8194922,194
486.11572,63864.832,0.0084266635,1.8194922,194
486.1167,63888.711,0.0084573803,1.8237633,194
486.11768,63894.676,0.0084369024,1.8194922,194
486.11865,63912.586,0.0084471414,1.8194922,194
486.11963,63924.523,0.0084573803,1.8194922,194
486.12061,63945.414,0.0084676193,1.8237633,194
486.12158,63954.367,0.0084778583,1.8194922,194
486.12256,63975.258,0.0084778583,1.8194922,194
486.12354,63984.211,0.0084778583,1.8194922,194
486.12451,64008.086,0.0085085751,1.8237633,194
486.12549,64014.055,0.0084983362,1.8237633,194
486.12646,64034.949,0.0085085751,1.8194922,194
486.12744,64043.898,0.0085085751,1.8237633,194
486.12842,64058.824,0.0085188141,1.8237633,194
486.12939,64070.762,0.0085188141,1.8237633,194
486.13037,64094.637,0.0085290531,1.8280344,194
486.13135,64100.609,0.008539292,1.8280344,194
486.13232,64121.5,0.008539292,1.8194922,194
486.1333,64133.438,0.008539292,1.8237633,194
486.13428,64154.328,0.0085700089,1.8280344,194
486.13525,64163.285,0.008549531,1.8280344,194
486.13623,64178.199,0.00855977,1.8237633,194
486.13721,64187.156,0.0085904868,1.8280344,194
486.13818,64199.098,0.0085802479,1.8280344,194
486.13916,64219.984,0.0085904868,1.8280344,194
486.14014,64231.926,0.0086007258,1.8280344,194
486.14111,64246.848,0.0085904868,1.8323056,194
486.14209,64258.781,0.0086007258,1.8280344,194
486.14307,64279.68,0.0086109648,1.8237633,194
486.14404,64288.629,0.0086212037,1.8280344,194
486.14502,64303.551,0.0086416816,1.8280344,194
486.146,64309.516,0.0086416816,1.8280344,194
486.14697,64336.379,0.0086314427,1.8280344,194
486.14795,64336.379,0.0086519206,1.8323056,194
486.14893,64357.27,0.0086416816,1.8323056,194
486.1499,64366.227,0.0086826375,1.8280344,194
486.15088,64384.133,0.0086621596,1.8323056,194
486.15186,64390.098,0.0086826375,1.8280344,194
486.15283,64413.98,0.0087031154,1.8323056,194
486.15381,64410.996,0.0086928764,1.8323056,194
486.15479,64437.852,0.0086826375,1.8323056,194
486.15576,64440.836,0.0087031154,1.8323056,194
486.15674,64455.758,0.0087133544,1.8323056,194
486.15771,64467.695,0.0087031154,1.8323056,194
486.15869,64485.602,0.0087133544,1.8323056,194
486.15967,64491.57,0.0087133544,1.8365766,194
486.16064,64509.484,0.0087133544,1.8323056,194
486.16162,64512.465,0.0087440712,1.8365766,194
486.1626,64533.355,0.0087440712,1.8323056,194
486.16357,64545.297,0.0087645492,1.8365766,194
486.16455,64560.219,0.0087440712,1.8323056,194
486.16553,64566.184,0.0087747881,1.8365766,194
486.1665,64587.074,0.0087747881,1.8365766,194
486.16748,64596.031,0.0087850271,1.8408477,194
486.16846,64604.98,0.0087645492,1.8365766,194
486.16943,64616.922,0.008795266,1.8408477,194
486.17041,64628.859,0.008795266,1.8408477,194
486.17139,64637.809,0.008795266,1.8408477,194
486.17236,64652.734,0.008805505,1.8408477,194
486.17334,64664.672,0.008805505,1.8408477,194
486.17432,64670.641,0.008815744,1.8408477,194
486.17529,64688.547,0.008815744,1.8408477,194
486.17627,64700.484,0.0088259829,1.8408477,194
486.17725,64712.426,0.0088259829,1.8408477,194
486.17822,64721.375,0.0088259829,1.8408477,194
486.1792,64733.316,0.0088362219,1.8408477,194
486.18018,64739.289,0.0088669388,1.8408477,194
486.18115,64760.176,0.0088566998,1.8451189,194
486.18213,64766.145,0.0088771777,1.8408477,194
486.18311,64781.066,0.0088771777,1.8493899,194
486.18408,64787.031,0.0088874167,1.8451189,194
486.18506,64798.973,0.0088771777,1.8408477,194
486.18604,64807.93,0.0088771777,1.8451189,194
486.18701,64819.863,0.0089078946,1.8451189,194
486.18799,64822.852,0.0088976556,1.8451189,194
486.18896,64837.777,0.0088976556,1.8451189,194
486.18994,64843.742,0.0089181336,1.8493899,194
486.19092,64861.648,0.0089078946,1.8451189,194
486.19189,64867.613,0.0089181336,1.8451189,194
486.19287,64882.539,0.0089386115,1.8451189,194
486.19385,64888.512,0.0089386115,1.8451189,194
486.19482,64900.445,0.0089283725,1.8493899,194
486.1958,64909.402,0.0089283725,1.8493899,194
486.19678,64921.34,0.0089488504,1.8536611,194
486.19775,64930.289,0.0089590894,1.8451189,194
486.19873,64939.246,0.0089590894,1.8493899,194
486.19971,64951.18,0.0089693284,1.8493899,194
486.20068,64960.137,0.0089795673,1.8451189,194
486.20166,64969.094,0.0089898063,1.8493899,194
486.20264,64975.059,0.0089898063,1.8451189,194
486.20361,64989.984,0.0090000452,1.8493899,194
486.20459,64992.965,0.0090000452,1.8493899,194
486.20557,65004.906,0.0090000452,1.8493899,194
486.20654,65010.871,0.0089898063,1.8493899,194
486.20752,65025.797,0.0090307621,1.8493899,194
486.2085,65028.777,0.0090205232,1.8493899,194
486.20947,65043.703,0.0090205232,1.8536611,194
486.21045,65046.684,0.0090205232,1.8493899,194
486.21143,65061.605,0.0090410011,1.8493899,194
486.2124,65064.59,0.0090410011,1.8493899,194
486.21338,65088.469,0.0090410011,1.8493899,194
486.21436,65091.453,0.00905124,1.8493899,194
486.21533,65097.418,0.00905124,1.8536611,194
486.21631,65106.375,0.00905124,1.8536611,194
486.21729,65124.281,0.009061479,1.8493899,194
486.21826,65121.301,0.0090819569,1.8536611,194
486.21924,65133.23,0.0090819569,1.8493899,194
486.22021,65142.188,0.0090819569,1.8536611,194
486.22119,65148.156,0.0090921959,1.8493899,194
486.22217,65154.129,0.0091126738,1.8536611,194
486.22314,65172.035,0.0091126738,1.8579322,194
486.22412,65169.051,0.0091024349,1.8493899,194
486.2251,65183.977,0.0091126738,1.8536611,194
486.22607,65189.941,0.0091126738,1.8493899,194
486.22705,65195.906,0.0091126738,1.8536611,194
486.22803,65201.883,0.0091331517,1.8536611,194
486.229,65213.813,0.0091229128,1.8536611,194
486.22998,65219.789,0.0091331517,1.8536611,194
486.23096,65234.711,0.0091331517,1.8536611,194
486.23193,65237.695,0.0091433907,1.8536611,194
486.23291,65243.66,0.0091536297,1.8536611,194
486.23389,65258.582,0.0091638686,1.8536611,194
486.23486,65261.566,0.0091638686,1.8536611,194
486.23584,65276.488,0.0091638686,1.8536611,194
486.23682,65279.473,0.0091843465,1.8579322,194
486.23779,65288.43,0.0091843465,1.8579322,194
486.23877,65288.43,0.0091741076,1.8579322,194
486.23975,65306.336,0.0091741076,1.8579322,194
486.24072,65303.352,0.0091945855,1.8579322,194
486.2417,65318.277,0.0092048245,1.8579322,194
486.24268,65324.242,0.0091843465,1.8579322,194
486.24365,65336.18,0.0092048245,1.8622032,194
486.24463,65336.18,0.0091945855,1.8536611,194
486.24561,65351.105,0.0092048245,1.8579322,194
486.24658,65351.105,0.0092150634,1.8579322,194
486.24756,65369.012,0.0092355413,1.8579322,194
486.24854,65369.012,0.0092355413,1.8622032,194
486.24951,65383.934,0.0092355413,1.8579322,194
486.25049,65389.898,0.0092355413,1.8579322,194
486.25146,65398.855,0.0092457803,1.8622032,194
486.25244,65398.855,0.0092457803,1.8622032,194
486.25342,65407.805,0.0092253024,1.8622032,194
486.25439,65413.781,0.0092355413,1.8622032,194
486.25537,65425.711,0.0092662582,1.8579322,194
486.25635,65425.711,0.0092764972,1.8622032,194
486.25732,65437.652,0.0092662582,1.8622032,194
486.2583,65446.609,0.0092764972,1.8622032,194
486.25928,65455.559,0.0092764972,1.8579322,194
486.26025,65458.543,0.0092969751,1.8622032,194
486.26123,65470.48,0.0092867361,1.8622032,194
486.26221,65476.449,0.0092867361,1.8622032,194
486.26318,65473.465,0.009327692,1.8664744,194
486.26416,65485.406,0.009317453,1.8664744,194
486.26514,65491.371,0.009327692,1.8664744,194
486.26611,65500.328,0.0093072141,1.8664744,194
486.26709,65503.313,0.009317453,1.8622032,194
486.26807,65515.25,0.009317453,1.8707455,194
486.26904,65509.277,0.0093379309,1.8664744,194
486.27002,65524.199,0.009327692,1.8579322,194
486.271,65524.199,0.0093379309,1.8707455,194
486.27197,65536.141,0.009317453,1.8622032,194
486.27295,65536.141,0.0093379309,1.8664744,194
486.27393,65551.063,0.0093584089,1.8664744,194
486.2749,65551.063,0.0093584089,1.8664744,194
486.27588,65563,0.0093481699,1.8622032,194
486.27686,65557.031,0.0093584089,1.8664744,194
486.27783,65571.953,0.0093584089,1.8664744,194
486.27881,65571.953,0.0093584089,1.8664744,194
486.27979,65583.891,0.0093686478,1.8664744,194
486.28076,65583.891,0.0093788868,1.8707455,194
486.28174,65592.844,0.0093788868,1.8664744,194
486.28271,65598.813,0.0093686478,1.8664744,194
486.28369,65607.766,0.0093788868,1.8664744,194
486.28467,65610.758,0.0093891257,1.8707455,194
486.28564,65619.703,0.0093891257,1.8664744,194
486.28662,65622.688,0.0093993647,1.8664744,194
486.2876,65634.625,0.0094096037,1.8707455,194
486.28857,65640.594,0.0093993647,1.8664744,194
486.28955,65643.586,0.0094198426,1.8707455,194
486.29053,65643.586,0.0094096037,1.8707455,194
486.2915,65655.516,0.0094300816,1.8707455,194
486.29248,65664.477,0.0094300816,1.8707455,194
486.29346,65664.477,0.0094300816,1.8707455,194
486.29443,65673.422,0.0094300816,1.8664744,194
486.29541,65676.414,0.0094403205,1.8664744,194
486.29639,65688.344,0.0094300816,1.8664744,194
486.29736,65685.367,0.0094505595,1.8707455,194
486.29834,65691.328,0.0094607985,1.8707455,194
486.29932,65694.32,0.0094505595,1.8707455,194
486.30029,65709.242,0.0094812764,1.8707455,194
486.30127,65706.25,0.0094607985,1.8707455,194
486.30225,65715.211,0.0094710374,1.8707455,194
